record_id,collection_date,min_temp_f_2_week,ave_temp_f_2_week,max_temp_f_2_week,rain_inches_2_week
DIP_FLE,3/21/23,23.67333333,30.20666667,36.74,2.78
DIP_FLE,3/28/23,27.57333333,36.3,45.02,3.72
DIP_FLE,4/4/23,28.78666667,39.73333333,50.7,1.78
DIP_FLE,4/11/23,30.6,41.86,53.14,1.88
DIP_FLE,4/18/23,40.52666667,53.18666667,65.85333333,1.61
DIP_FLE,4/25/23,42.42,54.65333333,66.88,1.15
DIP_FLE,5/2/23,38.38666667,47.36666667,56.34666667,2.64
DIP_FLE,5/16/23,40.67333333,51.60666667,62.52,0.6
DIP_FLE,5/23/23,41.94,54.53333333,67.11333333,0.23
DIP_FLE,5/30/23,42.84666667,56.28,69.70666667,0.23
DIP_PAT,4/11/23,30.70666667,42.02666667,53.32666667,3.26
DIP_PAT,4/18/23,40.98666667,53.88,66.76666667,2.65
DIP_PAT,4/25/23,43.04,55.48666667,67.94666667,1.36
DIP_PAT,5/2/23,38.49333333,47.83333333,57.2,2.88
DIP_PAT,5/9/23,38.88,47.92666667,56.99333333,2.56
DIP_PAT,5/16/23,41.73333333,52.91333333,64.10666667,0.83
DIP_PAT,5/23/23,43.48,56.03333333,68.58666667,0.32
DIP_PAT,5/30/23,44.02,57.30666667,70.57333333,0.35
DIP_PAT,6/6/23,48.61333333,62.44,76.26,0.03
GAB_ALL,4/10/23,31.79333333,42.99333333,54.18,1.44
GAB_ALL,4/17/23,42.3,54.34666667,66.4,0.54
GAB_ALL,4/24/23,45.92,57.41333333,68.94,2.01
GAB_ALL,5/1/23,42.45333333,51.63333333,60.81333333,3.41
GAB_ALL,5/8/23,41.63333333,51.05333333,60.46666667,2.57
GAB_ALL,5/15/23,44.06666667,55.9,67.74666667,1.56
GAB_ALL,5/22/23,45.81333333,58.82666667,71.84666667,0.3
GAB_ALL,5/26/23,46.36,59.35333333,72.35333333,0.49
GAB_ALL,7/11/23,62.725,71.05,79.4,1.44
GAB_STE,3/28/23,28.04,37.69333333,47.34666667,2.99
GAB_STE,4/3/23,27.14,38.77333333,50.39333333,1.16
GAB_STE,4/10/23,29.93333333,41.57333333,53.20666667,1.53
GAB_STE,4/17/23,40.57333333,53.08,65.6,0.59
GAB_STE,4/24/23,44.27333333,56.34,68.40666667,1.64
GAB_STE,5/1/23,40.78666667,50.58666667,60.35333333,3.36
GAB_STE,5/8/23,39.83333333,49.89333333,59.93333333,3.18
GAB_STE,5/15/23,41.56,54.42666667,67.32,2.27
GAB_STE,5/22/23,42.74,57.03333333,71.36666667,0.32
GAB_STE,5/26/23,43.48666667,57.68,71.89333333,0.41
KAT_BAR,4/10/23,27.38666667,41.76,56.13333333,0.86
KAT_BAR,4/17/23,35.98666667,52.19333333,68.39333333,0.5
KAT_BAR,4/24/23,39.42,54.71333333,69.98666667,1.15
KAT_BAR,4/30/23,38.32,50.1,61.88,1.59
KAT_BAR,5/15/23,37.77333333,51.20666667,64.61333333,1.5
KAT_BAR,5/22/23,39.22666667,55.18666667,71.14666667,0.42
KAT_BAR,5/31/23,40.91333333,57.26,73.6,0.17
KAT_BAR,6/5/23,44.71333333,61.7,78.68666667,0
KAT_BAR,6/12/23,48.11333333,62.96,77.78666667,0.35
KAT_HAB,4/10/23,30.16666667,42.33333333,54.49333333,3.29
KAT_HAB,4/17/23,40.41333333,53.00666667,65.59333333,2.33
KAT_HAB,4/25/23,42.58666667,53.76,64.92,1.53
KAT_HAB,4/30/23,38.86,49.36,59.84666667,1.97
KAT_HAB,5/8/23,38.47333333,47.18666667,55.86666667,1.84
KAT_HAB,5/15/23,41.92,53.03333333,64.12666667,1.35
KAT_HAB,5/22/23,43.54,56.55333333,69.54666667,0.85
KAT_HAB,5/31/23,44.90666667,58.77333333,72.6,0.71
KAT_HAB,6/5/23,49.12666667,63.57333333,77.98666667,0
KAT_HAB,6/12/23,52.22666667,64.94,77.64666667,0.23
KAT_HAB_2,4/10/23,28.9,40.93333333,52.97333333,3.73
KAT_HAB_2,4/17/23,38.64,51.66666667,64.7,2.48
KAT_HAB_2,4/25/23,40.88666667,52.60666667,64.32,1.5
KAT_HAB_2,4/30/23,37.66,48.32,58.97333333,2
KAT_HAB_2,5/8/23,36.92666667,45.8,54.63333333,2.06
KAT_HAB_2,5/15/23,40.18,51.50666667,62.79333333,1.53
KAT_HAB_2,5/22/23,41.83333333,55.06666667,68.28666667,0.9
KAT_HAB_2,5/31/23,43.68,57.46,71.2,0.77
KAT_HAB_2,6/5/23,47.88666667,62.26,76.6,0
KAT_HAB_2,6/12/23,50.98,63.59333333,76.21333333,0.23
KAT_JEF,4/10/23,28.43333333,40.84,53.23333333,2.46
KAT_JEF,4/17/23,37.14666667,51.28,65.43333333,1.89
KAT_JEF,4/24/23,39.23333333,52.36,65.50666667,2.02
KAT_JEF,4/30/23,36.98666667,47.68666667,58.38,2.49
KAT_JEF,5/15/23,38.58666667,50.40666667,62.23333333,1.37
KAT_JEF,5/22/23,40.12666667,54.18,68.24666667,0.72
KAT_JEF,5/31/23,42.27333333,56.65333333,71.07333333,0.59
KAT_JEF,6/5/23,45.86666667,61.22666667,76.62,0
KAT_JEF,6/12/23,48.46,62.20666667,75.94,0.24
KAT_JEF_2,4/10/23,28.43333333,40.84,53.23333333,2.46
KAT_JEF_2,4/17/23,37.14666667,51.28,65.43333333,1.89
KAT_JEF_2,4/24/23,39.23333333,52.36,65.50666667,2.02
KAT_JEF_2,4/30/23,36.98666667,47.68666667,58.38,2.49
KAT_JEF_2,5/15/23,38.58666667,50.40666667,62.23333333,1.37
KAT_JEF_2,5/22/23,40.12666667,54.18,68.24666667,0.72
KAT_JEF_2,5/31/23,42.27333333,56.65333333,71.07333333,0.59
KAT_JEF_2,6/5/23,45.86666667,61.22666667,76.62,0
KAT_JEF_2,6/12/23,48.46,62.20666667,75.94,0.24
KAT_SAU,4/10/23,28.05333333,40.86,53.62666667,1.04
KAT_SAU,4/17/23,36.60666667,51.35333333,66.1,0.51
KAT_SAU,4/24/23,39.18666667,52.82666667,66.46666667,0.57
KAT_SAU,4/30/23,37.41333333,48.00666667,58.60666667,1.12
KAT_SAU,5/8/23,35.84666667,44.28666667,52.74,1.84
KAT_SAU,5/15/23,38.51333333,49.96,61.42,1.29
KAT_SAU,5/22/23,40.30666667,54.18,68.06666667,0.35
KAT_SAU,5/31/23,41.58,56.14,70.71333333,0.32
KAT_SAU,6/5/23,44.97333333,60.27333333,75.58666667,0
KAT_SAU,6/12/23,47.50666667,60.95333333,74.41333333,0.05
KAT_SAU_2,4/10/23,28.05333333,40.86,53.62666667,1.04
KAT_SAU_2,4/17/23,36.60666667,51.35333333,66.1,0.51
KAT_SAU_2,4/24/23,39.18666667,52.82666667,66.46666667,0.57
KAT_SAU_2,4/30/23,37.41333333,48.00666667,58.60666667,1.12
KAT_SAU_2,5/8/23,35.84666667,44.28666667,52.74,1.84
KAT_SAU_2,5/15/23,38.51333333,49.96,61.42,1.29
KAT_SAU_2,5/22/23,40.30666667,54.18,68.06666667,0.35
KAT_SAU_2,5/31/23,41.58,56.14,70.71333333,0.32
KAT_SAU_2,6/5/23,44.97333333,60.27333333,75.58666667,0
KAT_SAU_2,6/12/23,47.50666667,60.95333333,74.41333333,0.05
KAT_TEE,4/10/23,27.61333333,39.91333333,52.22,2.96
KAT_TEE,4/17/23,36.06,50.45333333,64.82666667,1.84
KAT_TEE,4/24/23,38.23333333,51.65333333,65.07333333,1.21
KAT_TEE,4/30/23,36.33333333,47.20666667,58.08666667,1.51
KAT_TEE,5/8/23,35.23333333,44.06,52.85333333,1.66
KAT_TEE,5/15/23,37.5,49.55333333,61.58,1.34
KAT_TEE,5/22/23,38.79333333,53.25333333,67.68,0.79
KAT_TEE,5/31/23,41.25333333,55.89333333,70.52666667,0.71
KAT_TEE,6/5/23,44.71333333,60.28,75.85333333,0
KAT_TEE,6/12/23,47.51333333,61.26666667,75.02,0.12
KAT_TEE_2,4/10/23,27.61333333,39.91333333,52.22,2.96
KAT_TEE_2,4/17/23,36.06,50.45333333,64.82666667,1.84
KAT_TEE_2,4/24/23,38.23333333,51.65333333,65.07333333,1.21
KAT_TEE_2,4/30/23,36.33333333,47.20666667,58.08666667,1.51
KAT_TEE_2,5/8/23,35.23333333,44.06,52.85333333,1.66
KAT_TEE_2,5/15/23,37.5,49.55333333,61.58,1.34
KAT_TEE_2,5/22/23,38.79333333,53.25333333,67.68,0.79
KAT_TEE_2,5/31/23,41.25333333,55.89333333,70.52666667,0.71
KAT_TEE_2,6/5/23,44.71333333,60.28,75.85333333,0
KAT_TEE_2,6/12/23,47.51333333,61.26666667,75.02,0.12
LET_NOB,4/17/23,39.96666667,52.07333333,64.18,1.49
LET_NOB,4/24/23,42.58666667,53.99333333,65.37333333,0.66
LET_NOB,5/1/23,37.15333333,47.14,57.09333333,1.5
LET_NOB,5/8/23,36.83333333,45.44666667,54.04666667,1.7
LET_NOB,5/16/23,41.56666667,51.79333333,62.01333333,0.86
LET_NOB,6/1/23,45.96,58.16,70.34666667,0.83
LET_TAB,4/17/23,39.52666667,52.56666667,65.59333333,1.73
LET_TAB,4/24/23,42.46,54.44666667,66.43333333,0.89
LET_TAB,5/1/23,37.20666667,47.58666667,57.96666667,1.46
LET_TAB,5/8/23,36.58666667,45.55333333,54.54,1.53
LET_TAB,5/16/23,40.74,51.77333333,62.84666667,0.95
LET_TAB,5/23/23,42.76666667,55.33333333,67.92666667,0.68
LET_TAB,6/1/23,45.1,58.44666667,71.8,0.68
LET_TAB,6/6/23,47.73333333,61.69333333,75.64,0
MIL_CHA,4/10/23,27.44,38.3,49.16,3.09
MIL_CHA,4/18/23,38.34666667,50.98666667,63.62666667,2.32
MIL_CHA,4/27/23,40.06666667,51.32666667,62.56666667,2.16
MIL_CHA,5/4/23,38.05333333,46.18666667,54.3,4.05
MIL_CHA,5/11/23,38.79333333,47.83333333,56.88,2.75
MIL_CHA,5/18/23,39.26666667,51.31333333,63.36666667,0.38
MIL_CHA,5/26/23,41.94666667,54.70666667,67.46,0.27
MIL_MCC,4/10/23,26.83333333,38.39333333,49.97333333,1.55
MIL_MCC,4/18/23,37.26666667,50.68,64.08,1.03
MIL_MCC,4/27/23,39.20666667,51.04,62.84,1.92
MIL_MCC,5/4/23,37.34,45.96,54.58,3.97
MIL_MCC,5/11/23,37.90666667,47.45333333,57,2.77
MIL_MCC,5/18/23,37.99333333,50.70666667,63.4,0.49
MIL_MCC,5/26/23,40.58,54.00666667,67.44,0.2
MIL_YOD,4/10/23,26.65333333,37.95333333,49.26666667,2.52
MIL_YOD,4/18/23,37.44,50.44666667,63.46666667,1.96
MIL_YOD,4/27/23,39.19333333,50.75333333,62.32666667,1.96
MIL_YOD,5/4/23,36.78666667,45.42,54.06666667,3.99
MIL_YOD,5/11/23,37.50666667,46.98666667,56.46666667,2.84
MIL_YOD,5/18/23,37.88666667,50.33333333,62.8,0.4
MIL_YOD,5/26/23,40.17333333,53.55333333,66.94,0.26
POV_DUN,3/13/23,23.07333333,29.64666667,36.2,2.84
POV_DUN,3/21/23,21.50666667,28.74,35.99333333,2.98
POV_DUN,3/28/23,25.96666667,35.13333333,44.33333333,1.84
POV_DUN,4/4/23,27.53333333,38.75333333,49.97333333,1.48
POV_DUN,4/11/23,28.99333333,40.80666667,52.62,1.51
POV_DUN,4/18/23,38.46,51.79333333,65.14,1.42
POV_DUN,4/25/23,40.59333333,53.36666667,66.11333333,1.38
POV_DUN,5/2/23,37.45333333,46.59333333,55.69333333,3.31
POV_DUN,5/9/23,37.14666667,46.14,55.12,3.23
POV_DUN,5/16/23,38.24,50.18666667,62.12,0.54
POV_DUN,5/23/23,39.29333333,52.98666667,66.66666667,0.16
POV_DUN,5/30/23,40.41333333,54.90666667,69.4,0.16
POV_DUN,6/6/23,45.26,60.26,75.26666667,0.06
SEA_HOO,4/21/23,41.55333333,52.3,63.05333333,0.28
SEA_HOO,4/28/23,41.41333333,52.32666667,63.24666667,1.29
SEA_HOO,5/5/23,39.30666667,47.62666667,55.96666667,2.96
SEA_HOO,5/17/23,43.09333333,53.94,64.80666667,0.51
SEA_HOO,5/24/23,46.02666667,57.35333333,68.68,0.59
SEA_HOO,5/31/23,45.97333333,58.34,70.70666667,0.6
SMI_CAN,4/12/23,26.36666667,39.1,51.84666667,1.18
SMI_CAN,4/17/23,34.45333333,48.18666667,61.90666667,0.74
SMI_CAN,4/24/23,37.96,51.08666667,64.16,1.52
SMI_CAN,5/1/23,36.00666667,45.59333333,55.15333333,3.43
SMI_CAN,5/9/23,35.82,44.86666667,53.90666667,2.67
SMI_CAN,5/15/23,36.98666667,48.62,60.25333333,2.06
SMI_CAN,5/22/23,36.82,51.20666667,65.62666667,0.18
SMI_CAN,5/31/23,39.09333333,54.06666667,69.03333333,0.11
SMI_COB,4/12/23,28.34,41.04,53.76666667,1.02
SMI_COB,4/17/23,36.64666667,50.24,63.84,0.63
SMI_COB,4/24/23,40.06666667,52.98,65.90666667,1.97
SMI_COB,5/1/23,37.86,47.34666667,56.83333333,3.43
SMI_COB,5/9/23,37.62666667,46.94,56.25333333,2.11
SMI_COB,5/15/23,39.38666667,51.17333333,62.98,1.85
SMI_COB,5/23/23,40.33333333,54.22,68.12666667,0.02
SMI_COB,5/30/23,41.58666667,56.04666667,70.49333333,0.18
SMI_CRO,4/12/23,28.96,41.44,53.93333333,1.83
SMI_CRO,4/17/23,37.45333333,50.86666667,64.28,1.19
SMI_CRO,4/24/23,40.92666667,53.70666667,66.48,1.84
SMI_CRO,5/1/23,38.31333333,47.89333333,57.48666667,3.52
SMI_CRO,5/9/23,38.04666667,47.44666667,56.87333333,2.64
SMI_CRO,5/15/23,40.02,51.7,63.36666667,2.11
SMI_CRO,5/24/23,41.82666667,55.49333333,69.12666667,0.07
SMI_CRO,5/30/23,42.31333333,56.60666667,70.9,0.09
SMI_DOU,4/12/23,29.61333333,41.23333333,52.86,2.02
SMI_DOU,4/17/23,38.04666667,50.84666667,63.63333333,1.15
SMI_DOU,4/24/23,41.66,53.92,66.16,2.42
SMI_DOU,5/1/23,38.28666667,47.7,57.1,4.4
SMI_DOU,5/9/23,38.2,47.57333333,56.92666667,2.65
SMI_DOU,5/15/23,40.62666667,52.21333333,63.77333333,1.88
SMI_DOU,5/23/23,41.45333333,55.18666667,68.92666667,0.12
SMI_DOU,5/30/23,43.02666667,57.12,71.22666667,0.13
SMI_DUR,4/13/23,34.13333333,45.57333333,57.03333333,2.28
SMI_DUR,4/18/23,41.92,54.28666667,66.69333333,2.09
SMI_DUR,4/25/23,43.82,55.9,68.00666667,1.64
SMI_DUR,5/2/23,39.47333333,48.34666667,57.22666667,3.73
SMI_DUR,5/8/23,39.9,48.26666667,56.63333333,3.17
SMI_DUR,5/15/23,42.80666667,53.02666667,63.23333333,2.46
SMI_DUR,5/22/23,44.65333333,56.88666667,69.12,0.36
SMI_DUR,5/31/23,46.34666667,59.28666667,72.22666667,0.37
SMI_HOF,4/13/23,30.17333333,43.93333333,57.69333333,0.84
SMI_HOF,4/18/23,37.46,52.09333333,66.72666667,0.66
SMI_HOF,4/25/23,40.14,53.82,67.51333333,1.74
SMI_HOF,5/2/23,37.12,47.12,57.10666667,5.45
SMI_HOF,5/8/23,37.08,46.56666667,56.05333333,4.82
SMI_HOF,5/15/23,38.59333333,50.86,63.12666667,3.79
SMI_HOF,5/22/23,38.68666667,53.6,68.50666667,0.2
SMI_HOF,5/31/23,41.2,56.62666667,72.05333333,0.05
SMI_HOL,4/12/23,32,43.62666667,55.25333333,2.08
SMI_HOL,4/17/23,41.62666667,53.70666667,65.78,1.18
SMI_HOL,4/24/23,45.04,56.66666667,68.29333333,1.91
SMI_HOL,5/1/23,41.2,50.44,59.67333333,3.15
SMI_HOL,5/9/23,40.7,50.3,59.90666667,1.84
SMI_HOL,5/15/23,43.14,54.62,66.13333333,1.56
SMI_HOL,5/23/23,44.47333333,57.6,70.72,0.05
SMI_HOL,5/30/23,45.62666667,59.16666667,72.68666667,0.07
SMI_JOH,4/12/23,30.79333333,41.99333333,53.22,2.32
SMI_JOH,4/18/23,39.88,52.42666667,64.98666667,1.96
SMI_JOH,4/25/23,42.16666667,54.15333333,66.14666667,1.74
SMI_JOH,5/1/23,38.89333333,48.07333333,57.26,4
SMI_JOH,5/8/23,38.84666667,47.01333333,55.16666667,2.95
SMI_JOH,5/15/23,41.09333333,51.55333333,62.02666667,2.16
SMI_JOH,5/22/23,42.35333333,54.96666667,67.59333333,0.3
SMI_JOH,5/31/23,44.39333333,57.71333333,71.02666667,0.27
SMI_JOH_2,4/12/23,31.58,42.84,54.09333333,2.27
SMI_JOH_2,4/18/23,40.88666667,53.46666667,66.04666667,1.77
SMI_JOH_2,4/25/23,43.23333333,55.3,67.38,1.6
SMI_JOH_2,5/2/23,39.19333333,47.88666667,56.59333333,3.72
SMI_JOH_2,5/8/23,39.52666667,47.89333333,56.26,2.83
SMI_JOH_2,5/15/23,42.02666667,52.5,62.96,2.17
SMI_JOH_2,5/22/23,43.58,56.14,68.68,0.34
SMI_JOH_2,5/31/23,45.54,58.73333333,71.91333333,0.33
SMI_KEL,4/12/23,30.00666667,42.12666667,54.28666667,1.5
SMI_KEL,4/17/23,38.59333333,51.61333333,64.67333333,0.65
SMI_KEL,4/24/23,42.07333333,54.52,66.98666667,2.09
SMI_KEL,5/1/23,39.09333333,48.54666667,57.98666667,4.07
SMI_KEL,5/9/23,38.79333333,48.27333333,57.74,2.52
SMI_KEL,5/15/23,41.03333333,52.74,64.42,2
SMI_KEL,5/24/23,42.93333333,56.49333333,70.04666667,0.08
SMI_KEL,5/30/23,43.32666667,57.48,71.66,0.08
SMI_LAT,4/13/23,28.96666667,43.24666667,57.52,1
SMI_LAT,4/18/23,36.38,51.58,66.75333333,0.82
SMI_LAT,4/25/23,39.14666667,53.39333333,67.60666667,1.69
SMI_LAT,5/2/23,36.6,46.80666667,56.99333333,4.38
SMI_LAT,5/8/23,36.73333333,46.76,56.78,3.75
SMI_LAT,5/15/23,37.66666667,50.84,64.00666667,2.79
SMI_LAT,5/22/23,37.62666667,53.40666667,69.19333333,0.18
SMI_LAT,5/31/23,40.32,56.52,72.76,0.09
SMI_MCC,4/12/23,26.20666667,37.92666667,49.64666667,3.14
SMI_MCC,4/17/23,35.20666667,47.86666667,60.54666667,2.1
SMI_MCC,4/24/23,39.06666667,51.16,63.26,2.3
SMI_MCC,5/1/23,35.68666667,45.05333333,54.44,4.27
SMI_MCC,5/9/23,35.54,44.79333333,54.06,2.85
SMI_MCC,5/15/23,37.94666667,49.37333333,60.82666667,2.21
SMI_MCC,5/23/23,38.55333333,52.24,65.96,0.19
SMI_MCC,5/30/23,39.93333333,54.08666667,68.24,0.21
STA_COL,4/12/23,32.98,44,55.01333333,2.04
STA_COL,4/20/23,41.72,52.66,63.61333333,0.78
STA_COL,4/26/23,43.82666667,54.41333333,65,1.24
STA_COL,5/3/23,38.70666667,47.1,55.52,2.13
STA_COL,5/8/23,38.94666667,46.94,54.93333333,1.99
STA_COL,5/16/23,42.71333333,52.54666667,62.37333333,0.74
STA_COL,5/23/23,45.32,55.92,66.54,0.69
STA_COL,5/30/23,45.33333333,56.7,68.07333333,0.71
STA_COL,6/6/23,48.90666667,61.34666667,73.78,0.04
STA_HEM,4/12/23,32.31333333,43.41333333,54.52666667,2.2
STA_HEM,4/20/23,40.93333333,52.21333333,63.5,1.5
STA_HEM,4/26/23,43.45333333,54.24,65.01333333,1.71
STA_HEM,5/3/23,38.44,46.72,54.98666667,2.93
STA_HEM,5/8/23,38.34,46.26666667,54.20666667,2.22
STA_HEM,5/16/23,42.5,52.49333333,62.5,0.65
STA_HEM,5/23/23,44.51333333,55.76,67.00666667,0.91
STA_HEM,5/31/23,45.12,57.28,69.44666667,0.94
STA_HEM,6/6/23,49.02666667,61.49333333,73.96666667,0.03
STA_HEM_2,4/12/23,32.52666667,43.48666667,54.44666667,2.44
STA_HEM_2,4/20/23,41.26,52.36,63.47333333,1.8
STA_HEM_2,4/26/23,43.64666667,54.32666667,65,1.67
STA_HEM_2,5/3/23,38.59333333,46.74666667,54.88,3.15
STA_HEM_2,5/8/23,38.59333333,46.29333333,53.98,2.43
STA_HEM_2,5/16/23,42.86,52.56,62.25333333,0.76
STA_HEM_2,5/23/23,44.72666667,55.78666667,66.84666667,0.9
STA_HEM_2,5/31/23,45.4,57.39333333,69.38,0.93
STA_HEM_2,6/6/23,49.45333333,61.66666667,73.88,0.03
STA_SWE,4/12/23,29.92666667,41.88,53.83333333,2.27
STA_SWE,4/20/23,39.54666667,50.93333333,62.33333333,1.51
STA_SWE,4/26/23,41.82666667,52.80666667,63.76,1.23
STA_SWE,5/3/23,36.44,45.3,54.13333333,1.45
STA_SWE,5/8/23,36.57333333,45.04666667,53.50666667,1.66
STA_SWE,5/18/23,41.18666667,52.08666667,62.96666667,0.56
STA_SWE,5/26/23,43.30666667,55.04,66.76,0.77
STA_SWE,6/1/23,45.78,57.82,69.82666667,0.77
STA_SWE,6/6/23,48.59333333,61.14666667,73.64666667,0.01
STA_WIL,4/12/23,31.86666667,43.42,54.99333333,1.93
STA_WIL,4/20/23,40.39333333,52.23333333,64.08,1.25
STA_WIL,4/26/23,43.66,54.65333333,65.65333333,1.95
STA_WIL,5/3/23,38.95333333,47.31333333,55.69333333,3.05
STA_WIL,5/8/23,39.08,47.02666667,54.97333333,2.28
STA_WIL,5/16/23,43.01333333,53.08,63.12666667,0.71
STA_WIL,5/31/23,45.84,57.86,69.88,1.18
STA_WIL,6/6/23,49.67333333,62.05333333,74.43333333,0.04
WIS_COO,4/12/23,30.82,43.4,55.95333333,0.44
WIS_COO,4/19/23,41.61333333,53.75333333,65.88,0.26
WIS_COO,4/28/23,41.94666667,52.41333333,62.90666667,2.12
WIS_COO,5/3/23,38.27333333,47.10666667,55.96,3.7
WIS_COO,5/10/23,39.27333333,48.93333333,58.62,2.77
WIS_COO,5/17/23,41.72,54.58,67.44666667,0.73
WIS_COO,5/24/23,42.34666667,55.75333333,69.16,0.76
WIS_COO,5/31/23,42.42666667,56.21333333,70.01333333,0.79
WIS_COO_2,4/12/23,31.02666667,43.89333333,56.78,0.47
WIS_COO_2,4/19/23,41.86,54.18666667,66.52,0.24
WIS_COO_2,4/28/23,42.31333333,52.88666667,63.49333333,2.04
WIS_COO_2,5/3/23,38.58666667,47.55333333,56.54,3.54
WIS_COO_2,5/10/23,39.17333333,49.14,59.12,2.6
WIS_COO_2,5/17/23,41.57333333,54.8,68.05333333,0.67
WIS_COO_2,5/24/23,42.32666667,55.98,69.66,0.76
WIS_COO_2,5/31/23,42.34666667,56.31333333,70.30666667,0.82
WIS_HIG,4/14/23,36.74,50.46,64.22,0.33
WIS_HIG,4/21/23,42.7,55.84,69.02,1.01
WIS_HIG,4/28/23,44.19333333,55.51333333,66.86,3.32
WIS_HIG,5/5/23,41.97333333,50.86,59.76666667,5.82
