,field_id,date_collected,n_scm_i_m,n_scm_i_f,n_scm_o_m,n_scm_o_f,n_d_florilega_i,n_d_florilega_o,scm_male,scm_female,total_scm,florilega,total_flies,week,year,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa,soybeans_current_year_500m,prop_corn_current_year_500m,prop_soy_current_year_500m,prop_ag_current_year_500m,prop_nat_current_year_500m,prop_semi_nat_current_year_500m,soybeans_current_year_1000m,prop_corn_current_year_1000m,prop_soy_current_year_1000m,prop_ag_current_year_1000m,prop_nat_current_year_1000m,prop_semi_nat_current_year_1000m,soybeans_previous_year_500m,prop_corn_previous_year_500m,prop_soy_previous_year_500m,prop_ag_previous_year_500m,prop_nat_previous_year_500m,prop_semi_nat_previous_year_500m,soybeans_previous_year_1000m,prop_corn_previous_year_1000m,prop_soy_previous_year_1000m,prop_ag_previous_year_1000m,prop_nat_previous_year_1000m,prop_semi_nat_previous_year_1000m,previous_crop,cover_crop,manure,tillage,soil_texture,ph,organic_matter,n_scm_m_1,n_scm_f_1,n_scm_m_2,n_scm_f_2,n_d_florilega_1,n_d_florilega_2
10,DEG_DIE_SWC,2023-06-13,22.0,7.0,1.0,0.0,0.0,1.0,23.0,7.0,30.0,1.0,31.0,24,2023,0.35571428571428576,55.042857142857144,62.74285714285714,70.44285714285715,52.971428571428575,1.2657142857142856,12.858571428571429,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
11,DEG_DIE_SWC,2023-06-01,6.0,3.0,3.0,2.0,0.0,0.0,9.0,5.0,14.0,0.0,14.0,22,2023,0.0,51.4,67.34285714285714,83.31428571428572,48.271428571428565,2.144285714285714,28.34142857142857,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
12,DEG_DIE_SWC,2023-05-26,8.0,8.0,0.0,4.0,0.0,0.0,8.0,12.0,20.0,0.0,20.0,21,2023,0.004285714285714286,41.142857142857146,55.114285714285714,69.1,41.65714285714286,0.8457142857142858,15.538571428571428,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
13,DEG_DIE_SWC,2023-05-18,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,5.0,20,2023,0.02,38.614285714285714,51.42857142857143,64.22857142857143,35.72857142857143,1.4942857142857142,14.244285714285713,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
14,DEG_DIE_SWC,2023-05-11,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,5.0,1.0,6.0,19,2023,0.025714285714285714,41.48571428571428,55.271428571428565,69.02857142857142,39.628571428571426,0.9957142857142857,17.08142857142857,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
15,DEG_DIE_SWC,2023-05-04,5.0,10.0,4.0,3.0,0.0,1.0,9.0,13.0,22.0,1.0,23.0,18,2023,0.3585714285714286,37.699999999999996,45.642857142857146,53.6,38.91428571428571,0.41571428571428576,6.0600000000000005,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
16,DEG_DIE_SWC,2023-04-27,7.0,8.0,6.0,7.0,0.0,0.0,13.0,15.0,28.0,0.0,28.0,17,2023,0.15142857142857144,35.885714285714286,44.15714285714286,52.42857142857143,36.57142857142857,0.3485714285714286,6.264285714285714,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
17,DEG_DIE_SWC,2023-04-21,9.0,26.0,0.0,3.0,0.0,0.0,9.0,29.0,38.0,0.0,38.0,16,2023,0.13999999999999999,39.67142857142857,50.885714285714286,62.128571428571426,39.68571428571429,0.7657142857142858,12.987142857142857,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,175.0,0.2430167597765363,0.05431409062693979,0.31502172563625075,0.2892613283674736,0.2532588454376164,179.0,0.3445692883895131,0.11173533083645443,0.5717852684144819,0.1735330836454432,0.17166042446941324,342.0,0.2520680505696894,0.05337911659122834,0.3783361947869518,0.2957702512876541,0.22990479163415015,Sweet Corn,No,No,Yes,5,6.143694878,24.17197609,,,,,,
18,DEG_FOU_WOOD,2023-06-26,16.0,16.0,2.0,1.0,0.0,0.0,18.0,17.0,35.0,0.0,35.0,26,2023,0.33428571428571424,61.114285714285714,68.57142857142857,76.05714285714285,61.042857142857144,0.9657142857142856,12.774285714285714,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
19,DEG_FOU_WOOD,2023-06-13,39.0,14.0,18.0,11.0,0.0,4.0,57.0,25.0,82.0,4.0,86.0,24,2023,0.3971428571428572,53.75714285714286,61.41428571428572,69.12857142857142,52.07142857142857,1.02,12.135714285714286,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
20,DEG_FOU_WOOD,2023-06-01,30.0,14.0,10.0,6.0,0.0,0.0,40.0,20.0,60.0,0.0,60.0,22,2023,0.0,48.58571428571429,65.32857142857144,82.11428571428571,47.471428571428575,1.3814285714285715,27.005714285714284,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
21,DEG_FOU_WOOD,2023-05-25,20.0,26.0,5.0,13.0,0.0,0.0,25.0,39.0,64.0,0.0,64.0,21,2023,0.002857142857142857,39.142857142857146,53.714285714285715,68.21428571428571,40.92857142857143,0.5785714285714285,15.05285714285714,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
22,DEG_FOU_WOOD,2023-05-18,17.0,36.0,8.0,7.0,0.0,1.0,25.0,43.0,68.0,1.0,69.0,20,2023,0.022857142857142857,36.528571428571425,49.971428571428575,63.41428571428571,34.94285714285714,1.1357142857142857,13.84,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
23,DEG_FOU_WOOD,2023-05-12,4.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,7.0,19,2023,0.02428571428571429,39.028571428571425,53.55714285714286,68.07142857142857,38.957142857142856,0.3942857142857143,16.501428571428573,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
24,DEG_FOU_WOOD,2023-04-27,17.0,6.0,20.0,18.0,0.0,0.0,37.0,24.0,61.0,0.0,61.0,17,2023,0.09428571428571429,34.44285714285714,42.785714285714285,51.142857142857146,36.142857142857146,0.19285714285714287,5.722857142857142,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
25,DEG_FOU_WOOD,2023-04-21,19.0,25.0,9.0,6.0,1.0,0.0,28.0,31.0,59.0,1.0,60.0,16,2023,0.13714285714285715,39.214285714285715,50.18571428571429,61.142857142857146,39.214285714285715,0.7757142857142857,12.290000000000001,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,7.0,0.30719156850588963,0.0021698698078115313,0.4135151890886547,0.19063856168629884,0.17327960322380656,12.0,0.44034978138663333,0.007495315427857589,0.6783260462211118,0.03622735790131168,0.18738288569643974,33.0,0.3100375234521576,0.005159474671669793,0.5619136960600375,0.19434021263289555,0.16682301438399,Silage Corn,Yes,No,Yes,5,5.715062618,20.57002831,,,,,,
26,DEG_PER_STRIP,2023-06-13,25.0,13.0,1.0,0.0,2.0,0.0,26.0,13.0,39.0,2.0,41.0,24,2023,0.2571428571428572,54.34285714285714,61.885714285714286,69.45714285714287,53.05714285714286,0.9071428571428571,11.954285714285714,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
27,DEG_PER_STRIP,2023-06-01,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,22,2023,0.0,50.228571428571435,66.24285714285715,82.25714285714285,48.285714285714285,1.6685714285714286,26.655714285714286,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
28,DEG_PER_STRIP,2023-05-25,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,5.0,21,2023,0.004285714285714286,39.94285714285714,54.05714285714286,68.18571428571428,41.48571428571428,0.6214285714285713,14.818571428571428,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
29,DEG_PER_STRIP,2023-05-19,1.0,5.0,9.0,15.0,0.0,0.0,10.0,20.0,30.0,0.0,30.0,20,2023,0.027142857142857142,37.25714285714286,50.4,63.55714285714286,35.51428571428571,1.1928571428571428,13.782857142857143,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
30,DEG_PER_STRIP,2023-05-12,4.0,2.0,6.0,3.0,0.0,0.0,10.0,5.0,15.0,0.0,15.0,19,2023,0.041428571428571426,40.114285714285714,54.142857142857146,68.2,39.41428571428571,0.6428571428571429,16.478571428571428,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
31,DEG_PER_STRIP,2023-05-04,11.0,10.0,5.0,11.0,1.0,1.0,16.0,21.0,37.0,2.0,39.0,18,2023,0.3485714285714286,36.67142857142857,44.728571428571435,52.771428571428565,38.785714285714285,0.27999999999999997,5.655714285714287,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
32,DEG_PER_STRIP,2023-04-27,26.0,13.0,4.0,3.0,0.0,0.0,30.0,16.0,46.0,0.0,46.0,17,2023,0.1142857142857143,34.92857142857143,43.199999999999996,51.44285714285714,36.51428571428571,0.20857142857142857,5.782857142857142,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
33,DEG_PER_STRIP,2023-04-20,6.0,4.0,2.0,3.0,0.0,0.0,8.0,7.0,15.0,0.0,15.0,16,2023,0.13714285714285715,39.15714285714286,50.214285714285715,61.271428571428565,39.6,0.6528571428571429,12.227142857142857,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,125.0,0.22060192367359602,0.03878374185541421,0.4101768538628607,0.32268073223704624,0.13558796152652808,212.0,0.19427148194271482,0.1320049813200498,0.6556662515566625,0.10336239103362391,0.18804483188044832,313.0,0.19326683291770574,0.04878428927680798,0.4766209476309227,0.3254364089775561,0.13139027431421446,Silage Corn,Yes,No,No,5,5.993263245,23.35876274,,,,,,
34,DEG_VIL,2023-06-13,32.0,15.0,14.0,6.0,0.0,0.0,46.0,21.0,67.0,0.0,67.0,24,2023,0.2557142857142857,54.82857142857143,62.385714285714286,69.97142857142858,53.271428571428565,1.0857142857142856,12.281428571428572,46.0,0.31054747912155894,0.014228270955768636,0.43458088462728117,0.20692854933498298,0.1398082276523353,46.0,0.31054747912155894,0.014228270955768636,0.43458088462728117,0.20692854933498298,0.1398082276523353,40.0,0.5090342679127726,0.024922118380062305,0.5912772585669782,0.09968847352024922,0.1501557632398754,89.0,0.2894326683291771,0.013871571072319202,0.49096009975062344,0.21072319201995013,0.1477556109725686,Grain Corn,Yes,,Yes,5,6.654009819,18.75856018,,,,,,
35,DEG_VIL,2023-06-01,30.0,21.0,15.0,25.0,0.0,0.0,45.0,46.0,91.0,0.0,91.0,22,2023,0.0,51.271428571428565,67.05714285714285,82.84285714285714,48.642857142857146,2.005714285714286,27.295714285714286,46.0,0.31054747912155894,0.014228270955768636,0.43458088462728117,0.20692854933498298,0.1398082276523353,46.0,0.31054747912155894,0.014228270955768636,0.43458088462728117,0.20692854933498298,0.1398082276523353,40.0,0.5090342679127726,0.024922118380062305,0.5912772585669782,0.09968847352024922,0.1501557632398754,89.0,0.2894326683291771,0.013871571072319202,0.49096009975062344,0.21072319201995013,0.1477556109725686,Grain Corn,Yes,,Yes,5,6.654009819,18.75856018,,,,,,
