record_id,date,tempMaxF,tempMinF,tempMeanF,gddFahrenheitSimple,gddFahrenheitSine,gddFahrenheitSimpleCumsum,gddFahrenheitSineCumSum,tempMaxC,tempMinC,tempMeanC,gddCelsiusSimple,gddCelsiusSine,gddCelsiusSimpleCumSum,gddCelsiusSineCumSum
DEG_DIE_100,2/16/22,24,-1,11.5,0,0,4,10.81254129,-4.444444444,-18.33333333,-11.38888889,0,0,2.222222222,6.006967385
DEG_DIE_100,2/17/22,45,25,35,0,1.443063304,4,12.2556046,7.222222222,-3.888888889,1.666666667,0,0.801701835,2.222222222,6.808669221
DEG_DIE_100,2/18/22,51,23,37,0,3.504172484,4,15.75977708,10.55555556,-5,2.777777778,0,1.946762491,2.222222222,8.755431712
DEG_DIE_100,2/19/22,22,9,15.5,0,0,4,15.75977708,-5.555555556,-12.77777778,-9.166666667,0,0,2.222222222,8.755431712
DEG_DIE_100,2/20/22,27,4,15.5,0,0,4,15.75977708,-2.777777778,-15.55555556,-9.166666667,0,0,2.222222222,8.755431712
DEG_DIE_100,2/21/22,35,6,20.5,0,0,4,15.75977708,1.666666667,-14.44444444,-6.388888889,0,0,2.222222222,8.755431712
DEG_DIE_100,2/22/22,51,28,39.5,0.5,3.915882573,4.5,19.67565965,10.55555556,-2.222222222,4.166666667,0.277777778,2.175490318,2.5,10.93092203
DEG_DIE_100,2/23/22,54,38,46,7,7.108609574,11.5,26.78426923,12.22222222,3.333333333,7.777777778,3.888888889,3.949227541,6.388888889,14.88014957
DEG_DIE_100,2/24/22,45,12,28.5,0,1.110050818,11.5,27.89432005,7.222222222,-11.11111111,-1.944444444,0,0.616694899,6.388888889,15.49684447
DEG_DIE_100,2/25/22,26,12,19,0,0,11.5,27.89432005,-3.333333333,-11.11111111,-7.222222222,0,0,6.388888889,15.49684447
DEG_DIE_100,2/26/22,33,15,24,0,0,11.5,27.89432005,0.555555556,-9.444444444,-4.444444444,0,0,6.388888889,15.49684447
DEG_DIE_100,2/27/22,25,14,19.5,0,0,11.5,27.89432005,-3.888888889,-10,-6.944444444,0,0,6.388888889,15.49684447
DEG_DIE_100,2/28/22,31,3,17,0,0,11.5,27.89432005,-0.555555556,-16.11111111,-8.333333333,0,0,6.388888889,15.49684447
DEG_DIE_100,3/1/22,28,3,15.5,0,0,11.5,27.89432005,-2.222222222,-16.11111111,-9.166666667,0,0,6.388888889,15.49684447
DEG_DIE_100,3/2/22,39,28,33.5,0,0.00139484,11.5,27.89571489,3.888888889,-2.222222222,0.833333333,0,0.000774911,6.388888889,15.49761938
DEG_DIE_100,3/3/22,36,21,28.5,0,0,11.5,27.89571489,2.222222222,-6.111111111,-1.944444444,0,0,6.388888889,15.49761938
DEG_DIE_100,3/4/22,21,2,11.5,0,0,11.5,27.89571489,-6.111111111,-16.66666667,-11.38888889,0,0,6.388888889,15.49761938
DEG_DIE_100,3/5/22,28,8,18,0,0,11.5,27.89571489,-2.222222222,-13.33333333,-7.777777778,0,0,6.388888889,15.49761938
DEG_DIE_100,3/6/22,44,18,31,0,0.952210623,11.5,28.84792551,6.666666667,-7.777777778,-0.555555556,0,0.529005901,6.388888889,16.02662528
DEG_DIE_100,3/7/22,67,32,49.5,10.5,11.86043364,22,40.70835915,19.44444444,0,9.722222222,5.833333333,6.589129802,12.22222222,22.61575508
DEG_DIE_100,3/8/22,55,26,40.5,1.5,5.392565484,23.5,46.10092464,12.77777778,-3.333333333,4.722222222,0.833333333,2.995869714,13.05555556,25.6116248
DEG_DIE_100,3/9/22,31,22,26.5,0,0,23.5,46.10092464,-0.555555556,-5.555555556,-3.055555556,0,0,13.05555556,25.6116248
DEG_DIE_100,3/10/22,32,13,22.5,0,0,23.5,46.10092464,0,-10.55555556,-5.277777778,0,0,13.05555556,25.6116248
DEG_DIE_100,3/11/22,41,17,29,0,0.249795355,23.5,46.35071999,5,-8.333333333,-1.666666667,0,0.138775197,13.05555556,25.7504
DEG_DIE_100,3/12/22,47,23,35,0,2.036005139,23.5,48.38672513,8.333333333,-5,1.666666667,0,1.131113966,13.05555556,26.88151396
DEG_DIE_100,3/13/22,23,13,18,0,0,23.5,48.38672513,-5,-10.55555556,-7.777777778,0,0,13.05555556,26.88151396
DEG_DIE_100,3/14/22,29,17,23,0,0,23.5,48.38672513,-1.666666667,-8.333333333,-5,0,0,13.05555556,26.88151396
DEG_DIE_100,3/15/22,45,28,36.5,0,1.574958251,23.5,49.96168338,7.222222222,-2.222222222,2.5,0,0.874976806,13.05555556,27.75649077
DEG_DIE_100,3/16/22,50,30,40,1,3.700650252,24.5,53.66233363,10,-1.111111111,4.444444444,0.555555556,2.055916807,13.61111111,29.81240757
DEG_DIE_100,3/17/22,59,33,46,7,8.25628129,31.5,61.91861492,15,0.555555556,7.777777778,3.888888889,4.586822939,17.5,34.39923051
DEG_DIE_100,3/18/22,61,35,48,9,9.679290166,40.5,71.59790509,16.11111111,1.666666667,8.888888889,5,5.377383425,22.5,39.77661394
DEG_DIE_100,3/19/22,69,37,53,14,14.21721915,54.5,85.81512424,20.55555556,2.777777778,11.66666667,7.777777778,7.898455082,30.27777778,47.67506902
DEG_DIE_100,3/20/22,65,42,53.5,14.5,14.5,69,100.3151242,18.33333333,5.555555556,11.94444444,8.055555556,8.055555556,38.33333333,55.73062458
DEG_DIE_100,3/21/22,42,29,35.5,0,0.628140645,69,100.9432649,5.555555556,-1.666666667,1.944444444,0,0.348967025,38.33333333,56.0795916
DEG_DIE_100,3/22/22,51,25,38,0,3.652382337,69,104.5956472,10.55555556,-3.888888889,3.333333333,0,2.029101298,38.33333333,58.1086929
DEG_DIE_100,3/23/22,42,26,34,0,0.563903077,69,105.1595503,5.555555556,-3.333333333,1.111111111,0,0.313279487,38.33333333,58.42197239
DEG_DIE_100,3/24/22,42,31,36.5,0,0.685870726,69,105.845421,5.555555556,-0.555555556,2.5,0,0.381039292,38.33333333,58.80301168
DEG_DIE_100,3/25/22,54,35,44.5,5.5,6.298366485,74.5,112.1437875,12.22222222,1.666666667,6.944444444,3.055555556,3.499092492,41.38888889,62.30210417
DEG_DIE_100,3/26/22,44,35,39.5,0.5,1.69197658,75,113.8357641,6.666666667,1.666666667,4.166666667,0.277777778,0.939986989,41.66666667,63.24209116
DEG_DIE_100,3/27/22,42,28,35,0,0.604313682,75,114.4400778,5.555555556,-2.222222222,1.666666667,0,0.335729823,41.66666667,63.57782098
DEG_DIE_100,3/28/22,29,14,21.5,0,0,75,114.4400778,-1.666666667,-10,-5.833333333,0,0,41.66666667,63.57782098
DEG_DIE_100,3/29/22,17,14,15.5,0,0,75,114.4400778,-8.333333333,-10,-9.166666667,0,0,41.66666667,63.57782098
DEG_DIE_100,3/30/22,28,13,20.5,0,0,75,114.4400778,-2.222222222,-10.55555556,-6.388888889,0,0,41.66666667,63.57782098
DEG_DIE_100,3/31/22,48,18,33,0,2.164594956,75,116.6046727,8.888888889,-7.777777778,0.555555556,0,1.202552753,41.66666667,64.78037374
DEG_DIE_100,4/1/22,64,36,50,11,11.42439613,86,128.0290689,17.77777778,2.222222222,10,6.111111111,6.346886738,47.77777778,71.12726047
DEG_DIE_100,4/2/22,39,29,34,0,0.001268036,86,128.0303369,3.888888889,-1.666666667,1.111111111,0,0.000704465,47.77777778,71.12796494
DEG_DIE_100,4/3/22,42,29,35.5,0,0.628140645,86,128.6584775,5.555555556,-1.666666667,1.944444444,0,0.348967025,47.77777778,71.47693196
DEG_DIE_100,4/4/22,38,32,35,0,0,86,128.6584775,3.333333333,0,1.666666667,0,0,47.77777778,71.47693196
DEG_DIE_100,4/5/22,41,31,36,0,0.388695327,86,129.0471729,5,-0.555555556,2.222222222,0,0.215941848,47.77777778,71.69287381
DEG_DIE_100,4/6/22,60,35,47.5,8.5,9.193036237,94.5,138.2402091,15.55555556,1.666666667,8.611111111,4.722222222,5.107242354,52.5,76.80011617
DEG_DIE_100,4/7/22,60,45,52.5,13.5,13.5,108,151.7402091,15.55555556,7.222222222,11.38888889,7.5,7.5,60,84.30011617
DEG_DIE_100,4/8/22,48,40,44,5,5,113,156.7402091,8.888888889,4.444444444,6.666666667,2.777777778,2.777777778,62.77777778,87.07789394
DEG_DIE_100,4/9/22,51,36,43.5,4.5,5.08304299,117.5,161.8232521,10.55555556,2.222222222,6.388888889,2.5,2.823912772,65.27777778,89.90180672
DEG_DIE_100,4/10/22,46,32,39,0,2.229299363,117.5,164.0525515,7.777777778,0,3.888888889,0,1.238499646,65.27777778,91.14030636
DEG_DIE_100,4/11/22,36,25,30.5,0,0,117.5,164.0525515,2.222222222,-3.888888889,-0.833333333,0,0,65.27777778,91.14030636
DEG_DIE_100,4/12/22,61,32,46.5,7.5,9.000591545,125,173.053143,16.11111111,0,8.055555556,4.166666667,5.000328636,69.44444444,96.140635
DEG_DIE_100,4/13/22,59,36,47.5,8.5,8.968497929,133.5,182.0216409,15,2.222222222,8.611111111,4.722222222,4.98249885,74.16666667,101.1231338
DEG_DIE_100,4/14/22,74,49,61.5,22.5,22.5,156,204.5216409,23.33333333,9.444444444,16.38888889,12.5,12.5,86.66666667,113.6231338
DEG_DIE_100,4/15/22,72,31,51.5,12.5,14.03502775,168.5,218.5566687,22.22222222,-0.555555556,10.83333333,6.944444444,7.797237638,93.61111111,121.4203715
DEG_DIE_100,4/16/22,59,38,48.5,9.5,9.595518946,178,228.1521876,15,3.333333333,9.166666667,5.277777778,5.330843859,98.88888889,126.7512153
DEG_DIE_100,4/17/22,42,28,35,0,0.604313682,178,228.7565013,5.555555556,-2.222222222,1.666666667,0,0.335729823,98.88888889,127.0869452
DEG_DIE_100,4/18/22,40,23,31.5,0,0.105507167,178,228.8620085,4.444444444,-5,-0.277777778,0,0.058615093,98.88888889,127.1455603
DEG_DIE_100,4/19/22,49,30,39.5,0.5,3.279669087,178.5,232.1416776,9.444444444,-1.111111111,4.166666667,0.277777778,1.822038382,99.16666667,128.9675986
DEG_DIE_100,4/20/22,36,32,34,0,0,178.5,232.1416776,2.222222222,0,1.111111111,0,0,99.16666667,128.9675986
DEG_DIE_100,4/21/22,47,32,39.5,0.5,2.643844856,179,234.7855224,8.333333333,0,4.166666667,0.277777778,1.468802698,99.44444444,130.4364013
DEG_DIE_100,4/22/22,52,39,45.5,6.5,6.5,185.5,241.2855224,11.11111111,3.888888889,7.5,3.611111111,3.611111111,103.0555556,134.0475125
DEG_DIE_100,4/23/22,53,32,42.5,3.5,5.281504497,189,246.5670269,11.66666667,0,5.833333333,1.944444444,2.934169165,105,136.9816816
DEG_DIE_100,4/24/22,60,40,50,11,11,200,257.5670269,15.55555556,4.444444444,10,6.111111111,6.111111111,111.1111111,143.0927927
DEG_DIE_100,4/25/22,78,49,63.5,24.5,24.5,224.5,282.0670269,25.55555556,9.444444444,17.5,13.61111111,13.61111111,124.7222222,156.7039038
DEG_DIE_100,4/26/22,73,51,62,23,23,247.5,305.0670269,22.77777778,10.55555556,16.66666667,12.77777778,12.77777778,137.5,169.4816816
DEG_DIE_100,4/27/22,53,33,43,4,5.443063304,251.5,310.5100902,11.66666667,0.555555556,6.111111111,2.222222222,3.023924058,139.7222222,172.5056057
DEG_DIE_100,4/28/22,37,31,34,0,0,251.5,310.5100902,2.777777778,-0.555555556,1.111111111,0,0,139.7222222,172.5056057
DEG_DIE_100,4/29/22,43,28,35.5,0,0.903682487,251.5,311.4137727,6.111111111,-2.222222222,1.944444444,0,0.502045826,139.7222222,173.0076515
DEG_DIE_100,4/30/22,49,25,37,0,2.874858511,251.5,314.2886312,9.444444444,-3.888888889,2.777777778,0,1.597143617,139.7222222,174.6047951
DEG_DIE_100,5/1/22,55,29,42,3,5.750864706,254.5,320.0394959,12.77777778,-1.666666667,5.555555556,1.666666667,3.194924836,141.3888889,177.79972
DEG_DIE_100,5/2/22,67,41,54,15,15,269.5,335.0394959,19.44444444,5,12.22222222,8.333333333,8.333333333,149.7222222,186.1330533
DEG_DIE_100,5/3/22,61,44,52.5,13.5,13.5,283,348.5394959,16.11111111,6.666666667,11.38888889,7.5,7.5,157.2222222,193.6330533
DEG_DIE_100,5/4/22,64,50,57,18,18,301,366.5394959,17.77777778,10,13.88888889,10,10,167.2222222,203.6330533
DEG_DIE_100,5/5/22,56,39,47.5,8.5,8.5,309.5,375.0394959,13.33333333,3.888888889,8.611111111,4.722222222,4.722222222,171.9444444,208.3552755
DEG_DIE_100,5/6/22,60,43,51.5,12.5,12.5,322,387.5394959,15.55555556,6.111111111,10.83333333,6.944444444,6.944444444,178.8888889,215.29972
DEG_DIE_100,5/7/22,57,44,50.5,11.5,11.5,333.5,399.0394959,13.88888889,6.666666667,10.27777778,6.388888889,6.388888889,185.2777778,221.6886088
DEG_DIE_100,5/8/22,56,30,43,4,6.337701836,337.5,405.3771978,13.33333333,-1.111111111,6.111111111,2.222222222,3.520945464,187.5,225.2095543
DEG_DIE_100,5/9/22,62,30,46,7,9.091468386,344.5,414.4686661,16.66666667,-1.111111111,7.777777778,3.888888889,5.05081577,191.3888889,230.2603701
DEG_DIE_100,5/10/22,71,33,52,13,14.03253964,357.5,428.5012058,21.66666667,0.555555556,11.11111111,7.222222222,7.795855357,198.6111111,238.0562254
DEG_DIE_100,5/11/22,74,37,55.5,16.5,16.70271905,374,445.2039248,23.33333333,2.777777778,13.05555556,9.166666667,9.27928836,207.7777778,247.3355138
DEG_DIE_100,5/12/22,78,41,59.5,20.5,20.5,394.5,465.7039248,25.55555556,5,15.27777778,11.38888889,11.38888889,219.1666667,258.7244027
DEG_DIE_100,5/13/22,82,52,67,28,28,422.5,493.7039248,27.77777778,11.11111111,19.44444444,15.55555556,15.55555556,234.7222222,274.2799582
DEG_DIE_100,5/14/22,78,59,68.5,29.5,29.5,452,523.2039248,25.55555556,15,20.27777778,16.38888889,16.38888889,251.1111111,290.6688471
DEG_DIE_100,5/15/22,78,58,68,29,29,481,552.2039248,25.55555556,14.44444444,20,16.11111111,16.11111111,267.2222222,306.7799582
DEG_DIE_100,5/16/22,77,55,66,27,27,508,579.2039248,25,12.77777778,18.88888889,15,15,282.2222222,321.7799582
DEG_DIE_100,5/17/22,71,45,58,19,19,527,598.2039248,21.66666667,7.222222222,14.44444444,10.55555556,10.55555556,292.7777778,332.3355138
DEG_DIE_100,5/18/22,58,41,49.5,10.5,10.5,537.5,608.7039248,14.44444444,5,9.722222222,5.833333333,5.833333333,298.6111111,338.1688471
DEG_DIE_100,5/19/22,59,47,53,14,14,551.5,622.7039248,15,8.333333333,11.66666667,7.777777778,7.777777778,306.3888889,345.9466249
DEG_DIE_100,5/20/22,64,48,56,17,17,568.5,639.7039248,17.77777778,8.888888889,13.33333333,9.444444444,9.444444444,315.8333333,355.3910694
DEG_DIE_100,5/21/22,78,59,68.5,29.5,29.5,598,669.2039248,25.55555556,15,20.27777778,16.38888889,16.38888889,332.2222222,371.7799582
DEG_DIE_100,5/22/22,87,57,72,33,33,631,702.2039248,30.55555556,13.88888889,22.22222222,18.33333333,18.33333333,350.5555556,390.1132916
DEG_DIE_100,5/23/22,80,46,63,24,24,655,726.2039248,26.66666667,7.777777778,17.22222222,13.33333333,13.33333333,363.8888889,403.4466249
DEG_DIE_100,5/24/22,60,39,49.5,10.5,10.5,665.5,736.7039248,15.55555556,3.888888889,9.722222222,5.833333333,5.833333333,369.7222222,409.2799582
DEG_DIE_100,5/25/22,67,49,58,19,19,684.5,755.7039248,19.44444444,9.444444444,14.44444444,10.55555556,10.55555556,380.2777778,419.8355138
DEG_DIE_100,5/26/22,72,55,63.5,24.5,24.5,709,780.2039248,22.22222222,12.77777778,17.5,13.61111111,13.61111111,393.8888889,433.4466249
DEG_DIE_100,5/27/22,75,59,67,28,28,737,808.2039248,23.88888889,15,19.44444444,15.55555556,15.55555556,409.4444444,449.0021805
DEG_DIE_100,5/28/22,71,59,65,26,26,763,834.2039248,21.66666667,15,18.33333333,14.44444444,14.44444444,423.8888889,463.4466249
DEG_DIE_100,5/29/22,66,47,56.5,17.5,17.5,780.5,851.7039248,18.88888889,8.333333333,13.61111111,9.722222222,9.722222222,433.6111111,473.1688471
DEG_DIE_100,5/30/22,74,51,62.5,23.5,23.5,804,875.2039248,23.33333333,10.55555556,16.94444444,13.05555556,13.05555556,446.6666667,486.2244027
DEG_DIE_100,5/31/22,84,56,70,31,31,835,906.2039248,28.88888889,13.33333333,21.11111111,17.22222222,17.22222222,463.8888889,503.4466249
DEG_DIE_100,6/1/22,85,60,72.5,33.5,33.5,868.5,939.7039248,29.44444444,15.55555556,22.5,18.61111111,18.61111111,482.5,522.057736
DEG_DIE_100,6/2/22,79,59,69,30,30,898.5,969.7039248,26.11111111,15,20.55555556,16.66666667,16.66666667,499.1666667,538.7244027
DEG_DIE_100,6/3/22,72,51,61.5,22.5,22.5,921,992.2039248,22.22222222,10.55555556,16.38888889,12.5,12.5,511.6666667,551.2244027
DEG_DIE_100,6/4/22,70,47,58.5,19.5,19.5,940.5,1011.703925,21.11111111,8.333333333,14.72222222,10.83333333,10.83333333,522.5,562.057736
DEG_DIE_100,6/5/22,65,38,51.5,12.5,12.58519621,953,1024.289121,18.33333333,3.333333333,10.83333333,6.944444444,6.99177567,529.4444444,569.0495117
DEG_DIE_100,6/6/22,72,50,61,22,22,975,1046.289121,22.22222222,10,16.11111111,12.22222222,12.22222222,541.6666667,581.2717339
DEG_DIE_100,6/7/22,77,59,68,29,29,1004,1075.289121,25,15,20,16.11111111,16.11111111,557.7777778,597.382845
DEG_DIE_100,6/8/22,67,50,58.5,19.5,19.5,1023.5,1094.789121,19.44444444,10,14.72222222,10.83333333,10.83333333,568.6111111,608.2161784
DEG_DIE_100,6/9/22,70,56,63,24,24,1047.5,1118.789121,21.11111111,13.33333333,17.22222222,13.33333333,13.33333333,581.9444444,621.5495117
DEG_DIE_100,6/10/22,61,49,55,16,16,1063.5,1134.789121,16.11111111,9.444444444,12.77777778,8.888888889,8.888888889,590.8333333,630.4384006
DEG_DIE_100,6/11/22,69,46,57.5,18.5,18.5,1082,1153.289121,20.55555556,7.777777778,14.16666667,10.27777778,10.27777778,601.1111111,640.7161784
DEG_DIE_100,6/12/22,70,51,60.5,21.5,21.5,1103.5,1174.789121,21.11111111,10.55555556,15.83333333,11.94444444,11.94444444,613.0555556,652.6606228
DEG_DIE_100,6/13/22,72,56,64,25,25,1128.5,1199.789121,22.22222222,13.33333333,17.77777778,13.88888889,13.88888889,626.9444444,666.5495117
DEG_DIE_100,6/14/22,72,51,61.5,22.5,22.5,1151,1222.289121,22.22222222,10.55555556,16.38888889,12.5,12.5,639.4444444,679.0495117
DEG_DIE_100,6/15/22,75,52,63.5,24.5,24.5,1175.5,1246.789121,23.88888889,11.11111111,17.5,13.61111111,13.61111111,653.0555556,692.6606228
DEG_DIE_100,6/16/22,81,61,71,32,32,1207.5,1278.789121,27.22222222,16.11111111,21.66666667,17.77777778,17.77777778,670.8333333,710.4384006
DEG_DIE_100,6/17/22,79,65,72,33,33,1240.5,1311.789121,26.11111111,18.33333333,22.22222222,18.33333333,18.33333333,689.1666667,728.7717339
DEG_DIE_100,6/18/22,75,48,61.5,22.5,22.5,1263,1334.289121,23.88888889,8.888888889,16.38888889,12.5,12.5,701.6666667,741.2717339
DEG_DIE_100,6/19/22,60,44,52,13,13,1276,1347.289121,15.55555556,6.666666667,11.11111111,7.222222222,7.222222222,708.8888889,748.4939561
DEG_DIE_100,6/20/22,61,40,50.5,11.5,11.5,1287.5,1358.789121,16.11111111,4.444444444,10.27777778,6.388888889,6.388888889,715.2777778,754.882845
DEG_DIE_100,6/21/22,72,49,60.5,21.5,21.5,1309,1380.289121,22.22222222,9.444444444,15.83333333,11.94444444,11.94444444,727.2222222,766.8272895
DEG_DIE_100,6/22/22,79,57,68,29,29,1338,1409.289121,26.11111111,13.88888889,20,16.11111111,16.11111111,743.3333333,782.9384006
DEG_DIE_100,6/23/22,81,61,71,32,32,1370,1441.289121,27.22222222,16.11111111,21.66666667,17.77777778,17.77777778,761.1111111,800.7161784
DEG_DIE_100,6/24/22,71,55,63,24,24,1394,1465.289121,21.66666667,12.77777778,17.22222222,13.33333333,13.33333333,774.4444444,814.0495117
DEG_DIE_100,6/25/22,79,52,65.5,26.5,26.5,1420.5,1491.789121,26.11111111,11.11111111,18.61111111,14.72222222,14.72222222,789.1666667,828.7717339
DEG_DIE_100,6/26/22,84,59,71.5,32.5,32.5,1453,1524.289121,28.88888889,15,21.94444444,18.05555556,18.05555556,807.2222222,846.8272895
DEG_DIE_100,6/27/22,87,61,74,35,35,1488,1559.289121,30.55555556,16.11111111,23.33333333,19.44444444,19.44444444,826.6666667,866.2717339
DEG_DIE_100,6/28/22,72,48,60,21,21,1509,1580.289121,22.22222222,8.888888889,15.55555556,11.66666667,11.66666667,838.3333333,877.9384006
